"practice","period","total_scripts","total_quantity","high_dose_scripts","high_dose_quantity","hd_script_ratio","hd_quantity_ratio"
"E85683",2018-04-01,11,248,1,4,0.0909090909090909,0.0161290322580645
"E85683",2018-05-01,7,136,0,0,0,0
"E85683",2018-06-01,8,172,0,0,0,0
"E85683",2018-08-01,14,296,0,0,0,0
"E85683",2018-09-01,8,196,0,0,0,0
"E85683",2018-10-01,11,376,0,0,0,0
"E85683",2018-11-01,8,184,0,0,0,0
"E85685",2018-01-01,6,216,1,6,0.166666666666667,0.0277777777777778
"E85685",2018-02-01,7,206,0,0,0,0
"E85685",2018-03-01,17,758,0,0,0,0
"E85685",2018-04-01,2,60,1,12,0.5,0.2
"E85685",2018-05-01,9,306,0,0,0,0
"E85685",2018-06-01,7,318,0,0,0,0
"E85685",2018-08-01,8,260,1,12,0.125,0.0461538461538462
"E85685",2018-09-01,5,294,0,0,0,0
"E85685",2018-10-01,5,159,2,13,0.4,0.0817610062893082
"E85685",2018-11-01,4,248,0,0,0,0
"E85687",2018-02-01,2,64,0,0,0,0
"E85687",2018-03-01,2,64,0,0,0,0
"E85687",2018-04-01,1,40,0,0,0,0
"E85687",2018-05-01,2,64,0,0,0,0
"E85687",2018-06-01,1,24,0,0,0,0
"E85687",2018-08-01,2,64,0,0,0,0
"E85687",2018-09-01,3,88,0,0,0,0
"E85687",2018-11-01,3,88,0,0,0,0
"E85692",2018-01-01,9,83,2,12,0.222222222222222,0.144578313253012
"E85692",2018-02-01,13,148,1,4,0.0769230769230769,0.027027027027027
"E85692",2018-03-01,10,370,2,12,0.2,0.0324324324324324
"E85692",2018-04-01,7,123,1,4,0.142857142857143,0.032520325203252
"E85692",2018-05-01,11,173,2,12,0.181818181818182,0.069364161849711
"E85692",2018-06-01,9,125,2,8,0.222222222222222,0.064
"E85692",2018-08-01,11,208,1,4,0.0909090909090909,0.0192307692307692
"E85692",2018-09-01,15,213,2,12,0.133333333333333,0.0563380281690141
"E85692",2018-10-01,11,144,3,16,0.272727272727273,0.111111111111111
"E85692",2018-11-01,16,304,0,0,0,0
"E85693",2018-01-01,7,140,1,8,0.142857142857143,0.0571428571428571
"E85693",2018-02-01,7,144,2,16,0.285714285714286,0.111111111111111
"E85693",2018-03-01,11,256,2,16,0.181818181818182,0.0625
"E85693",2018-04-01,7,200,1,8,0.142857142857143,0.04
"E85693",2018-05-01,6,136,1,8,0.166666666666667,0.0588235294117647
"E85693",2018-06-01,8,188,2,16,0.25,0.0851063829787234
"E85693",2018-08-01,12,280,2,16,0.166666666666667,0.0571428571428571
"E85693",2018-09-01,9,224,2,16,0.222222222222222,0.0714285714285714
"E85693",2018-10-01,11,276,2,16,0.181818181818182,0.0579710144927536
"E85693",2018-11-01,10,208,2,16,0.2,0.0769230769230769
"E85694",2018-01-01,10,129,6,17,0.6,0.131782945736434
"E85694",2018-02-01,8,128,0,0,0,0
"E85694",2018-03-01,7,144,1,24,0.142857142857143,0.166666666666667
"E85694",2018-04-01,7,96,0,0,0,0
"E85694",2018-05-01,7,96,0,0,0,0
"E85694",2018-06-01,10,252,1,24,0.1,0.0952380952380952
"E85694",2018-08-01,7,100,0,0,0,0
"E85694",2018-09-01,6,104,0,0,0,0
"E85694",2018-10-01,6,60,1,24,0.166666666666667,0.4
"E85694",2018-11-01,11,236,0,0,0,0
"E85696",2018-01-01,2,32,1,8,0.5,0.25
"E85696",2018-02-01,8,316,2,20,0.25,0.0632911392405063
"E85696",2018-03-01,3,80,0,0,0,0
"E85696",2018-04-01,6,164,1,8,0.166666666666667,0.0487804878048781
"E85696",2018-05-01,7,192,3,28,0.428571428571429,0.145833333333333
"E85696",2018-06-01,6,134,2,26,0.333333333333333,0.194029850746269
"E85696",2018-08-01,4,122,2,30,0.5,0.245901639344262
"E85696",2018-09-01,8,304,1,8,0.125,0.0263157894736842
"E85696",2018-10-01,7,248,1,24,0.142857142857143,0.0967741935483871
"E85696",2018-11-01,7,214,1,18,0.142857142857143,0.0841121495327103
"E85697",2018-01-01,16,444,1,4,0.0625,0.00900900900900901
"E85697",2018-02-01,16,404,2,12,0.125,0.0297029702970297
"E85697",2018-03-01,13,260,2,12,0.153846153846154,0.0461538461538462
"E85697",2018-04-01,15,420,1,8,0.0666666666666667,0.019047619047619
"E85697",2018-05-01,9,244,1,4,0.111111111111111,0.0163934426229508
"E85697",2018-06-01,14,308,2,8,0.142857142857143,0.025974025974026
"E85697",2018-08-01,10,268,1,4,0.1,0.0149253731343284
"E85697",2018-09-01,17,432,1,4,0.0588235294117647,0.00925925925925926
"E85697",2018-10-01,17,336,4,24,0.235294117647059,0.0714285714285714
"E85697",2018-11-01,9,264,0,0,0,0
"E85699",2018-01-01,21,408,2,16,0.0952380952380952,0.0392156862745098
"E85699",2018-02-01,19,408,1,8,0.0526315789473684,0.0196078431372549
"E85699",2018-03-01,20,416,1,8,0.05,0.0192307692307692
"E85699",2018-04-01,16,322,1,8,0.0625,0.0248447204968944
"E85699",2018-05-01,22,454,1,8,0.0454545454545455,0.0176211453744493
"E85699",2018-06-01,19,390,0,0,0,0
"E85699",2018-08-01,20,424,1,8,0.05,0.0188679245283019
"E85699",2018-09-01,19,438,1,8,0.0526315789473684,0.0182648401826484
"E85699",2018-10-01,26,540,1,8,0.0384615384615385,0.0148148148148148
"E85699",2018-11-01,21,430,1,8,0.0476190476190476,0.0186046511627907
"E85700",2018-01-01,1,32,0,0,0,0
"E85700",2018-02-01,1,56,0,0,0,0
"E85700",2018-03-01,1,72,0,0,0,0
"E85700",2018-05-01,1,56,0,0,0,0
"E85700",2018-09-01,1,56,0,0,0,0
"E85700",2018-10-01,1,72,0,0,0,0
"E85700",2018-11-01,1,56,0,0,0,0
"E85707",2018-01-01,15,494,2,60,0.133333333333333,0.121457489878543
"E85707",2018-02-01,12,354,1,16,0.0833333333333333,0.0451977401129944
"E85707",2018-03-01,14,452,0,0,0,0
"E85707",2018-04-01,12,400,0,0,0,0
"E85707",2018-05-01,14,460,0,0,0,0
"E85707",2018-06-01,12,400,0,0,0,0
"E85707",2018-08-01,11,428,0,0,0,0
"E85707",2018-09-01,14,560,0,0,0,0
"E85707",2018-10-01,15,616,0,0,0,0
"E85707",2018-11-01,12,456,0,0,0,0
"E85708",2018-01-01,8,164,4,32,0.5,0.195121951219512
"E85708",2018-02-01,9,140,4,32,0.444444444444444,0.228571428571429
"E85708",2018-03-01,7,132,5,40,0.714285714285714,0.303030303030303
"E85708",2018-04-01,11,152,6,44,0.545454545454545,0.289473684210526
"E85708",2018-05-01,10,184,6,48,0.6,0.260869565217391
"E85708",2018-06-01,7,112,4,32,0.571428571428571,0.285714285714286
"E85708",2018-08-01,12,220,5,36,0.416666666666667,0.163636363636364
"E85708",2018-09-01,11,256,4,32,0.363636363636364,0.125
"E85708",2018-10-01,13,256,5,40,0.384615384615385,0.15625
"E85708",2018-11-01,14,304,5,40,0.357142857142857,0.131578947368421
"E85712",2018-01-01,7,204,0,0,0,0
"E85712",2018-02-01,6,228,0,0,0,0
"E85712",2018-03-01,10,332,0,0,0,0
"E85712",2018-04-01,7,224,0,0,0,0
"E85712",2018-05-01,9,296,1,8,0.111111111111111,0.027027027027027
"E85712",2018-06-01,7,178,1,8,0.142857142857143,0.0449438202247191
"E85712",2018-08-01,13,308,1,8,0.0769230769230769,0.025974025974026
"E85712",2018-09-01,7,224,0,0,0,0
"E85712",2018-10-01,4,148,0,0,0,0
"E85712",2018-11-01,9,276,0,0,0,0
"E85713",2018-01-01,10,252,0,0,0,0
"E85713",2018-02-01,9,256,0,0,0,0
"E85713",2018-03-01,11,260,0,0,0,0
"E85713",2018-04-01,11,328,0,0,0,0
"E85713",2018-05-01,10,320,0,0,0,0
"E85713",2018-06-01,10,352,0,0,0,0
"E85713",2018-08-01,10,252,0,0,0,0
"E85713",2018-09-01,14,408,0,0,0,0
"E85713",2018-10-01,15,344,0,0,0,0
"E85713",2018-11-01,10,264,0,0,0,0
"E85714",2018-01-01,3,136,0,0,0,0
"E85714",2018-02-01,7,216,1,16,0.142857142857143,0.0740740740740741
"E85714",2018-03-01,4,256,0,0,0,0
"E85714",2018-04-01,5,152,1,16,0.2,0.105263157894737
"E85714",2018-05-01,5,232,0,0,0,0
"E85714",2018-06-01,6,152,1,16,0.166666666666667,0.105263157894737
"E85714",2018-08-01,6,248,0,0,0,0
"E85714",2018-09-01,10,384,1,16,0.1,0.0416666666666667
"E85714",2018-10-01,2,48,0,0,0,0
"E85714",2018-11-01,7,280,1,16,0.142857142857143,0.0571428571428571
"E85715",2018-01-01,2,80,0,0,0,0
"E85715",2018-02-01,3,152,0,0,0,0
"E85715",2018-03-01,3,128,0,0,0,0
"E85715",2018-04-01,2,80,0,0,0,0
"E85715",2018-05-01,3,144,0,0,0,0
"E85715",2018-06-01,3,152,0,0,0,0
"E85715",2018-08-01,1,48,0,0,0,0
"E85715",2018-09-01,5,164,1,4,0.2,0.024390243902439
"E85715",2018-10-01,4,92,1,4,0.25,0.0434782608695652
"E85715",2018-11-01,3,44,1,4,0.333333333333333,0.0909090909090909
"E85716",2018-01-01,10,144,7,88,0.7,0.611111111111111
"E85716",2018-02-01,17,232,11,120,0.647058823529412,0.517241379310345
"E85716",2018-03-01,14,136,11,92,0.785714285714286,0.676470588235294
"E85716",2018-04-01,17,196,12,108,0.705882352941177,0.551020408163265
"E85716",2018-05-01,13,204,8,76,0.615384615384615,0.372549019607843
"E85716",2018-06-01,14,176,8,68,0.571428571428571,0.386363636363636
"E85716",2018-08-01,18,216,13,128,0.722222222222222,0.592592592592593
"E85716",2018-09-01,17,252,10,88,0.588235294117647,0.349206349206349
"E85716",2018-10-01,19,240,13,136,0.684210526315789,0.566666666666667
"E85716",2018-11-01,7,120,4,32,0.571428571428571,0.266666666666667
"E85718",2018-01-01,12,238,0,0,0,0
"E85718",2018-02-01,8,142,0,0,0,0
"E85718",2018-03-01,5,56,0,0,0,0
"E85718",2018-04-01,5,82,0,0,0,0
"E85718",2018-05-01,5,30,0,0,0,0
"E85718",2018-06-01,7,128,0,0,0,0
"E85718",2018-08-01,8,110,0,0,0,0
"E85718",2018-09-01,5,56,0,0,0,0
"E85718",2018-10-01,12,380,0,0,0,0
"E85718",2018-11-01,1,32,0,0,0,0
"E85719",2018-01-01,5,104,1,8,0.2,0.0769230769230769
"E85719",2018-02-01,5,128,0,0,0,0
"E85719",2018-03-01,4,124,0,0,0,0
"E85719",2018-04-01,10,124,3,12,0.3,0.0967741935483871
"E85719",2018-05-01,11,140,3,6,0.272727272727273,0.0428571428571429
"E85719",2018-06-01,14,124,5,10,0.357142857142857,0.0806451612903226
"E85719",2018-08-01,15,188,4,8,0.266666666666667,0.0425531914893617
"E85719",2018-09-01,7,76,2,4,0.285714285714286,0.0526315789473684
"E85719",2018-10-01,5,104,0,0,0,0
"E85719",2018-11-01,4,96,0,0,0,0
"E85721",2018-01-01,4,48,3,32,0.75,0.666666666666667
"E85721",2018-03-01,4,48,3,32,0.75,0.666666666666667
"E85721",2018-04-01,1,8,1,8,1,1
"E85721",2018-05-01,2,32,1,16,0.5,0.5
"E85721",2018-06-01,1,8,1,8,1,1
"E85721",2018-08-01,2,32,1,16,0.5,0.5
"E85721",2018-10-01,3,40,2,24,0.666666666666667,0.6
"E85723",2018-01-01,3,20,1,8,0.333333333333333,0.4
"E85723",2018-02-01,1,4,0,0,0,0
"E85723",2018-03-01,3,24,1,8,0.333333333333333,0.333333333333333
"E85723",2018-04-01,2,16,1,8,0.5,0.5
"E85723",2018-05-01,3,40,1,24,0.333333333333333,0.6
"E85723",2018-08-01,1,8,0,0,0,0
"E85723",2018-09-01,1,40,0,0,0,0
"E85723",2018-10-01,1,40,0,0,0,0
"E85723",2018-11-01,2,44,0,0,0,0
"E85725",2018-01-01,4,48,1,12,0.25,0.25
"E85725",2018-02-01,5,148,0,0,0,0
"E85725",2018-03-01,4,146,0,0,0,0
"E85725",2018-04-01,4,100,1,12,0.25,0.12
"E85725",2018-05-01,2,20,0,0,0,0
"E85725",2018-06-01,4,116,0,0,0,0
"E85725",2018-08-01,5,148,0,0,0,0
"E85725",2018-09-01,5,148,0,0,0,0
"E85725",2018-10-01,8,167,2,16,0.25,0.0958083832335329
"E85725",2018-11-01,6,128,1,4,0.166666666666667,0.03125
"E85726",2018-01-01,6,206,0,0,0,0
"E85726",2018-02-01,5,176,0,0,0,0
"E85726",2018-03-01,8,267,0,0,0,0
"E85726",2018-04-01,6,203,0,0,0,0
"E85726",2018-05-01,3,96,0,0,0,0
"E85726",2018-06-01,6,188,0,0,0,0
"E85726",2018-08-01,4,131,0,0,0,0
"E85726",2018-09-01,6,172,0,0,0,0
"E85726",2018-10-01,6,191,0,0,0,0
"E85726",2018-11-01,4,128,0,0,0,0
"E85733",2018-01-01,3,36,1,8,0.333333333333333,0.222222222222222
"E85733",2018-02-01,2,48,0,0,0,0
"E85733",2018-03-01,3,36,1,8,0.333333333333333,0.222222222222222
"E85733",2018-05-01,1,6,1,6,1,1
"E85733",2018-06-01,3,36,2,8,0.666666666666667,0.222222222222222
"E85734",2018-01-01,8,192,0,0,0,0
"E85734",2018-02-01,12,364,0,0,0,0
"E85734",2018-03-01,6,128,1,4,0.166666666666667,0.03125
"E85734",2018-04-01,11,328,1,4,0.0909090909090909,0.0121951219512195
"E85734",2018-05-01,5,108,0,0,0,0
"E85734",2018-06-01,11,292,1,4,0.0909090909090909,0.0136986301369863
"E85734",2018-08-01,8,296,0,0,0,0
"E85734",2018-09-01,6,168,0,0,0,0
"E85734",2018-10-01,8,268,1,4,0.125,0.0149253731343284
"E85734",2018-11-01,15,460,0,0,0,0
"E85735",2018-01-01,8,296,2,16,0.25,0.0540540540540541
"E85735",2018-02-01,10,232,4,48,0.4,0.206896551724138
"E85735",2018-03-01,7,200,2,16,0.285714285714286,0.08
"E85735",2018-04-01,7,228,2,16,0.285714285714286,0.0701754385964912
"E85735",2018-05-01,12,268,5,56,0.416666666666667,0.208955223880597
"E85735",2018-06-01,4,100,1,8,0.25,0.08
"E85735",2018-08-01,8,180,3,40,0.375,0.222222222222222
"E85735",2018-09-01,5,140,0,0,0,0
"E85735",2018-10-01,8,236,2,16,0.25,0.0677966101694915
"E85735",2018-11-01,7,216,3,40,0.428571428571429,0.185185185185185
"E85736",2018-01-01,22,487,0,0,0,0
"E85736",2018-02-01,19,428,0,0,0,0
"E85736",2018-03-01,20,440,0,0,0,0
"E85736",2018-04-01,31,620,0,0,0,0
"E85736",2018-05-01,16,366,0,0,0,0
"E85736",2018-06-01,15,313,0,0,0,0
"E85736",2018-08-01,21,444,0,0,0,0
"E85736",2018-09-01,18,396,0,0,0,0
"E85736",2018-10-01,20,400,0,0,0,0
"E85736",2018-11-01,11,268,0,0,0,0
"E85739",2018-01-01,23,580,2,24,0.0869565217391304,0.0413793103448276
"E85739",2018-02-01,13,320,1,8,0.0769230769230769,0.025
"E85739",2018-03-01,22,524,2,24,0.0909090909090909,0.0458015267175573
"E85739",2018-04-01,20,560,1,8,0.05,0.0142857142857143
"E85739",2018-05-01,21,560,2,24,0.0952380952380952,0.0428571428571429
"E85739",2018-06-01,16,408,1,8,0.0625,0.0196078431372549
"E85739",2018-08-01,16,412,0,0,0,0
"E85739",2018-09-01,18,452,0,0,0,0
"E85739",2018-10-01,19,492,2,24,0.105263157894737,0.0487804878048781
"E85739",2018-11-01,19,540,0,0,0,0
"E85743",2018-01-01,6,68,3,24,0.5,0.352941176470588
"E85743",2018-02-01,3,36,2,16,0.666666666666667,0.444444444444444
"E85743",2018-03-01,5,60,2,16,0.4,0.266666666666667
"E85743",2018-04-01,2,48,1,8,0.5,0.166666666666667
"E85743",2018-05-01,5,48,3,24,0.6,0.5
"E85743",2018-06-01,3,48,1,8,0.333333333333333,0.166666666666667
"E85743",2018-08-01,1,8,1,8,1,1
"E85743",2018-09-01,4,64,1,8,0.25,0.125
"E85743",2018-10-01,3,32,2,16,0.666666666666667,0.5
"E85743",2018-11-01,3,56,1,8,0.333333333333333,0.142857142857143
"E85744",2018-01-01,13,308,2,16,0.153846153846154,0.051948051948052
"E85744",2018-02-01,7,192,1,4,0.142857142857143,0.0208333333333333
"E85744",2018-03-01,19,476,3,32,0.157894736842105,0.0672268907563025
"E85744",2018-04-01,7,164,2,12,0.285714285714286,0.0731707317073171
"E85744",2018-05-01,13,264,3,20,0.230769230769231,0.0757575757575758
"E85744",2018-06-01,19,434,4,40,0.210526315789474,0.0921658986175115
"E85744",2018-08-01,15,336,3,20,0.2,0.0595238095238095
"E85744",2018-09-01,14,396,2,20,0.142857142857143,0.0505050505050505
"E85744",2018-10-01,13,320,3,28,0.230769230769231,0.0875
"E85744",2018-11-01,16,428,2,12,0.125,0.0280373831775701
"E85745",2018-01-01,11,216,1,4,0.0909090909090909,0.0185185185185185
"E85745",2018-02-01,10,192,3,16,0.3,0.0833333333333333
"E85745",2018-03-01,10,128,2,12,0.2,0.09375
"E85745",2018-04-01,18,280,3,20,0.166666666666667,0.0714285714285714
"E85745",2018-05-01,10,180,1,4,0.1,0.0222222222222222
"E85745",2018-06-01,13,172,3,20,0.230769230769231,0.116279069767442
"E85745",2018-08-01,9,116,2,16,0.222222222222222,0.137931034482759
"E85745",2018-09-01,11,116,2,12,0.181818181818182,0.103448275862069
"E85745",2018-10-01,15,172,2,12,0.133333333333333,0.0697674418604651
"E85745",2018-11-01,8,80,2,12,0.25,0.15
"E85746",2018-01-01,1,40,0,0,0,0
"E85746",2018-02-01,1,40,0,0,0,0
"E85746",2018-03-01,5,136,2,24,0.4,0.176470588235294
"E85746",2018-04-01,3,80,1,8,0.333333333333333,0.1
"E85746",2018-05-01,3,88,1,16,0.333333333333333,0.181818181818182
"E85746",2018-06-01,2,64,0,0,0,0
"E85746",2018-08-01,3,104,0,0,0,0
"E85746",2018-09-01,3,64,2,24,0.666666666666667,0.375
"E85746",2018-10-01,1,8,1,8,1,1
"E85746",2018-11-01,3,96,0,0,0,0
"E85748",2018-01-01,7,74,3,20,0.428571428571429,0.27027027027027
"E85748",2018-02-01,5,62,1,4,0.2,0.0645161290322581
"E85748",2018-03-01,8,72,3,20,0.375,0.277777777777778
"E85748",2018-04-01,11,94,5,28,0.454545454545455,0.297872340425532
"E85748",2018-05-01,5,180,2,16,0.4,0.0888888888888889
"E85748",2018-06-01,11,94,5,28,0.454545454545455,0.297872340425532
"E85748",2018-08-01,4,36,2,16,0.5,0.444444444444444
"E85748",2018-09-01,9,56,5,28,0.555555555555556,0.5
"E85748",2018-10-01,7,48,4,20,0.571428571428571,0.416666666666667
"E85748",2018-11-01,10,124,4,24,0.4,0.193548387096774
"E85750",2018-01-01,16,396,1,4,0.0625,0.0101010101010101
"E85750",2018-02-01,11,268,0,0,0,0
"E85750",2018-03-01,16,352,1,4,0.0625,0.0113636363636364
"E85750",2018-04-01,13,280,0,0,0,0
"E85750",2018-05-01,15,348,2,8,0.133333333333333,0.0229885057471264
"E85750",2018-06-01,12,304,0,0,0,0
"E85750",2018-08-01,13,320,0,0,0,0
"E85750",2018-09-01,17,380,1,4,0.0588235294117647,0.0105263157894737
"E85750",2018-10-01,17,288,1,4,0.0588235294117647,0.0138888888888889
"E85750",2018-11-01,15,324,0,0,0,0
"E86001",2018-01-01,26,612,4,32,0.153846153846154,0.0522875816993464
"E86001",2018-02-01,27,590,2,16,0.0740740740740741,0.0271186440677966
"E86001",2018-03-01,19,452,0,0,0,0
"E86001",2018-04-01,23,452,1,8,0.0434782608695652,0.0176991150442478
"E86001",2018-05-01,26,680,1,8,0.0384615384615385,0.0117647058823529
"E86001",2018-06-01,25,644,0,0,0,0
"E86001",2018-08-01,27,525,0,0,0,0
"E86001",2018-09-01,20,495,1,8,0.05,0.0161616161616162
"E86001",2018-10-01,37,902,1,8,0.027027027027027,0.00886917960088692
"E86001",2018-11-01,34,640,2,16,0.0588235294117647,0.025
"E86003",2018-01-01,18,348,3,16,0.166666666666667,0.0459770114942529
"E86003",2018-02-01,13,216,3,16,0.230769230769231,0.0740740740740741
"E86003",2018-03-01,19,376,3,16,0.157894736842105,0.0425531914893617
"E86003",2018-04-01,16,300,3,16,0.1875,0.0533333333333333
"E86003",2018-05-01,16,300,3,16,0.1875,0.0533333333333333
"E86003",2018-06-01,16,326,2,12,0.125,0.0368098159509202
"E86003",2018-08-01,11,216,1,8,0.0909090909090909,0.037037037037037
"E86003",2018-09-01,16,316,2,12,0.125,0.0379746835443038
"E86003",2018-10-01,16,302,2,12,0.125,0.0397350993377483
"E86003",2018-11-01,24,492,2,12,0.0833333333333333,0.024390243902439
"E86004",2018-01-01,25,688,1,8,0.04,0.0116279069767442
"E86004",2018-02-01,14,344,0,0,0,0
"E86004",2018-03-01,20,508,0,0,0,0
"E86004",2018-04-01,15,368,0,0,0,0
"E86004",2018-05-01,24,594,0,0,0,0
"E86004",2018-06-01,22,516,1,8,0.0454545454545455,0.0155038759689922
"E86004",2018-08-01,23,504,2,16,0.0869565217391304,0.0317460317460317
"E86004",2018-09-01,21,540,1,8,0.0476190476190476,0.0148148148148148
"E86004",2018-10-01,18,353,1,8,0.0555555555555556,0.0226628895184136
"E86004",2018-11-01,19,464,1,8,0.0526315789473684,0.0172413793103448
"E86005",2018-01-01,19,504,2,16,0.105263157894737,0.0317460317460317
"E86005",2018-02-01,15,340,2,16,0.133333333333333,0.0470588235294118
"E86005",2018-03-01,20,576,2,16,0.1,0.0277777777777778
"E86005",2018-04-01,19,544,4,32,0.210526315789474,0.0588235294117647
"E86005",2018-05-01,19,544,1,8,0.0526315789473684,0.0147058823529412
"E86005",2018-06-01,19,468,4,32,0.210526315789474,0.0683760683760684
"E86005",2018-08-01,22,668,3,24,0.136363636363636,0.0359281437125748
"E86005",2018-09-01,14,332,4,32,0.285714285714286,0.0963855421686747
"E86005",2018-10-01,22,508,3,24,0.136363636363636,0.047244094488189
"E86005",2018-11-01,16,540,1,8,0.0625,0.0148148148148148
"E86006",2018-01-01,27,544,3,16,0.111111111111111,0.0294117647058824
"E86006",2018-02-01,36,692,3,12,0.0833333333333333,0.0173410404624277
"E86006",2018-03-01,31,580,4,16,0.129032258064516,0.0275862068965517
"E86006",2018-04-01,34,736,3,16,0.0882352941176471,0.0217391304347826
"E86006",2018-05-01,30,552,4,20,0.133333333333333,0.036231884057971
"E86006",2018-06-01,35,631,6,28,0.171428571428571,0.0443740095087163
"E86006",2018-08-01,30,492,5,24,0.166666666666667,0.0487804878048781
"E86006",2018-09-01,29,520,3,16,0.103448275862069,0.0307692307692308
"E86006",2018-10-01,28,478,5,24,0.178571428571429,0.0502092050209205
"E86006",2018-11-01,23,456,1,4,0.0434782608695652,0.0087719298245614
"E86007",2018-01-01,40,816,3,20,0.075,0.0245098039215686
"E86007",2018-02-01,34,820,2,16,0.0588235294117647,0.0195121951219512
"E86007",2018-03-01,32,636,3,20,0.09375,0.0314465408805031
"E86007",2018-04-01,29,608,3,20,0.103448275862069,0.0328947368421053
"E86007",2018-05-01,31,632,3,24,0.0967741935483871,0.0379746835443038
"E86007",2018-06-01,27,640,2,12,0.0740740740740741,0.01875
"E86007",2018-08-01,28,651,3,20,0.107142857142857,0.0307219662058372
"E86007",2018-09-01,29,639,3,20,0.103448275862069,0.0312989045383412
"E86007",2018-10-01,36,784,3,20,0.0833333333333333,0.0255102040816327
"E86007",2018-11-01,32,776,3,20,0.09375,0.0257731958762887
"E86009",2018-01-01,15,292,7,52,0.466666666666667,0.178082191780822
"E86009",2018-02-01,21,298,7,44,0.333333333333333,0.147651006711409
"E86009",2018-03-01,15,192,7,64,0.466666666666667,0.333333333333333
"E86009",2018-04-01,17,348,5,36,0.294117647058824,0.103448275862069
"E86009",2018-05-01,20,380,7,68,0.35,0.178947368421053
"E86009",2018-06-01,13,212,4,28,0.307692307692308,0.132075471698113
"E86009",2018-08-01,16,292,5,36,0.3125,0.123287671232877
"E86009",2018-09-01,13,308,4,48,0.307692307692308,0.155844155844156
"E86009",2018-10-01,13,268,5,56,0.384615384615385,0.208955223880597
"E86009",2018-11-01,17,368,5,48,0.294117647058824,0.130434782608696
"E86010",2018-01-01,13,352,2,16,0.153846153846154,0.0454545454545455
"E86010",2018-02-01,17,464,2,16,0.117647058823529,0.0344827586206897
"E86010",2018-03-01,17,464,3,24,0.176470588235294,0.0517241379310345
"E86010",2018-04-01,14,312,4,32,0.285714285714286,0.102564102564103
"E86010",2018-05-01,15,344,3,24,0.2,0.0697674418604651
"E86010",2018-06-01,10,240,2,16,0.2,0.0666666666666667
"E86010",2018-08-01,16,368,2,16,0.125,0.0434782608695652
"E86010",2018-09-01,12,360,2,16,0.166666666666667,0.0444444444444444
"E86010",2018-10-01,16,368,3,24,0.1875,0.0652173913043478
"E86010",2018-11-01,16,472,3,24,0.1875,0.0508474576271186
"E86011",2018-01-01,14,308,2,16,0.142857142857143,0.051948051948052
"E86011",2018-02-01,13,300,1,8,0.0769230769230769,0.0266666666666667
"E86011",2018-03-01,13,272,2,16,0.153846153846154,0.0588235294117647
"E86011",2018-04-01,13,252,2,16,0.153846153846154,0.0634920634920635
"E86011",2018-05-01,13,260,2,16,0.153846153846154,0.0615384615384615
"E86011",2018-06-01,11,272,1,8,0.0909090909090909,0.0294117647058824
"E86011",2018-08-01,16,316,2,16,0.125,0.0506329113924051
"E86011",2018-09-01,13,264,2,16,0.153846153846154,0.0606060606060606
"E86011",2018-10-01,17,384,2,16,0.117647058823529,0.0416666666666667
"E86011",2018-11-01,14,288,2,16,0.142857142857143,0.0555555555555556
"E86012",2018-01-01,38,940,0,0,0,0
"E86012",2018-02-01,40,938,1,4,0.025,0.00426439232409382
"E86012",2018-03-01,44,1032,1,4,0.0227272727272727,0.00387596899224806
"E86012",2018-04-01,36,844,0,0,0,0
"E86012",2018-05-01,35,892,0,0,0,0
"E86012",2018-06-01,34,840,0,0,0,0
"E86012",2018-08-01,49,1161,0,0,0,0
"E86012",2018-09-01,42,996,0,0,0,0
"E86012",2018-10-01,46,1032,0,0,0,0
"E86012",2018-11-01,45,1004,0,0,0,0
"E86014",2018-01-01,4,88,1,16,0.25,0.181818181818182
"E86014",2018-02-01,8,218,0,0,0,0
"E86014",2018-03-01,6,98,0,0,0,0
"E86014",2018-04-01,7,196,0,0,0,0
"E86014",2018-05-01,8,172,0,0,0,0
"E86014",2018-06-01,6,148,0,0,0,0
"E86014",2018-08-01,7,92,1,4,0.142857142857143,0.0434782608695652
"E86014",2018-09-01,12,220,1,4,0.0833333333333333,0.0181818181818182
"E86014",2018-10-01,4,68,1,4,0.25,0.0588235294117647
